filename,category,fold
RORO/78__23_07_13_H3_vikingChance_seg3.wav,RORO,3
RORO/78__23_07_13_H3_vikingChance_seg4.wav,RORO,4
RORO/78__23_07_13_H3_vikingChance_seg6.wav,RORO,1
RORO/78__23_07_13_H3_vikingChance_seg7.wav,RORO,2
RORO/78__23_07_13_H3_vikingChance_seg8.wav,RORO,3
RORO/78__23_07_13_H3_vikingChance_seg9.wav,RORO,4
RORO/78__23_07_13_H3_vikingChance_seg11.wav,RORO,1
RORO/78__23_07_13_H3_vikingChance_seg12.wav,RORO,2
RORO/78__23_07_13_H3_vikingChance_seg13.wav,RORO,3
RORO/78__23_07_13_H3_vikingChance_seg14.wav,RORO,4
RORO/78__23_07_13_H3_vikingChance_seg16.wav,RORO,1
RORO/78__23_07_13_H3_vikingChance_seg17.wav,RORO,2
RORO/78__23_07_13_H3_vikingChance_seg18.wav,RORO,3
RORO/78__23_07_13_H3_vikingChance_seg19.wav,RORO,4
RORO/78__23_07_13_H3_vikingChance_seg21.wav,RORO,1
RORO/78__23_07_13_H3_vikingChance_seg22.wav,RORO,2
RORO/78__23_07_13_H3_vikingChance_seg23.wav,RORO,3
RORO/78__23_07_13_H3_vikingChance_seg24.wav,RORO,4
RORO/78__23_07_13_H3_vikingChance_seg26.wav,RORO,1
RORO/78__23_07_13_H3_vikingChance_seg27.wav,RORO,2
RORO/78__23_07_13_H3_vikingChance_seg28.wav,RORO,3
RORO/78__23_07_13_H3_vikingChance_seg29.wav,RORO,4
RORO/78__23_07_13_H3_vikingChance_seg31.wav,RORO,1
RORO/78__23_07_13_H3_vikingChance_seg33.wav,RORO,3
RORO/78__23_07_13_H3_vikingChance_seg34.wav,RORO,4
RORO/78__23_07_13_H3_vikingChance_seg36.wav,RORO,1
RORO/78__23_07_13_H3_vikingChance_seg37.wav,RORO,2
Natural ambient noise/81__25_09_13_H3_corriente_seg5.wav,Natural ambient noise,5
Natural ambient noise/81__25_09_13_H3_corriente_seg10.wav,Natural ambient noise,5
Natural ambient noise/81__25_09_13_H3_corriente_seg15.wav,Natural ambient noise,5
Natural ambient noise/81__25_09_13_H3_corriente_seg20.wav,Natural ambient noise,5
Natural ambient noise/82__27_09_13_H3_lluvia_seg5.wav,Natural ambient noise,5
Natural ambient noise/82__27_09_13_H3_lluvia_seg10.wav,Natural ambient noise,5
Natural ambient noise/82__27_09_13_H3_lluvia_seg15.wav,Natural ambient noise,5
Natural ambient noise/82__27_09_13_H3_lluvia_seg20.wav,Natural ambient noise,5
Natural ambient noise/83__27_09_13_H3_oleaje_seg5.wav,Natural ambient noise,5
Natural ambient noise/83__27_09_13_H3_oleaje_seg10.wav,Natural ambient noise,5
Natural ambient noise/83__27_09_13_H3_oleaje_seg15.wav,Natural ambient noise,5
Natural ambient noise/83__27_09_13_H3_oleaje_seg20.wav,Natural ambient noise,5
Natural ambient noise/84__27_09_13_H3_viento_seg5.wav,Natural ambient noise,5
Natural ambient noise/84__27_09_13_H3_viento_seg10.wav,Natural ambient noise,5
Natural ambient noise/84__27_09_13_H3_viento_seg15.wav,Natural ambient noise,5
Natural ambient noise/84__27_09_13_H3_viento_seg20.wav,Natural ambient noise,5
Natural ambient noise/85__E__1L_seg5.wav,Natural ambient noise,5
Natural ambient noise/85__E__1L_seg10.wav,Natural ambient noise,5
Natural ambient noise/85__E__1L_seg15.wav,Natural ambient noise,5
Natural ambient noise/86__E__2M_seg5.wav,Natural ambient noise,5
Natural ambient noise/86__E__2M_seg10.wav,Natural ambient noise,5
Natural ambient noise/86__E__2M_seg15.wav,Natural ambient noise,5
Natural ambient noise/87__E__3H_seg5.wav,Natural ambient noise,5
Natural ambient noise/87__E__3H_seg10.wav,Natural ambient noise,5
Natural ambient noise/87__E__3H_seg15.wav,Natural ambient noise,5
Natural ambient noise/88__E__4L_seg5.wav,Natural ambient noise,5
Natural ambient noise/88__E__4L_seg10.wav,Natural ambient noise,5
Natural ambient noise/88__E__4L_seg15.wav,Natural ambient noise,5
Natural ambient noise/89__E__5M_seg5.wav,Natural ambient noise,5
Natural ambient noise/89__E__5M_seg10.wav,Natural ambient noise,5
Natural ambient noise/89__E__5M_seg15.wav,Natural ambient noise,5
Natural ambient noise/90__E__6H_seg5.wav,Natural ambient noise,5
Natural ambient noise/90__E__6H_seg10.wav,Natural ambient noise,5
Natural ambient noise/90__E__6H_seg15.wav,Natural ambient noise,5
Natural ambient noise/91__E__7H_N_seg5.wav,Natural ambient noise,5
Natural ambient noise/92__E__8H_N_seg5.wav,Natural ambient noise,5
Natural ambient noise/92__E__8H_N_seg10.wav,Natural ambient noise,5
Natural ambient noise/81__25_09_13_H3_corriente_seg1.wav,Natural ambient noise,1
Natural ambient noise/81__25_09_13_H3_corriente_seg2.wav,Natural ambient noise,2
Natural ambient noise/81__25_09_13_H3_corriente_seg3.wav,Natural ambient noise,3
Natural ambient noise/81__25_09_13_H3_corriente_seg4.wav,Natural ambient noise,4
Natural ambient noise/81__25_09_13_H3_corriente_seg6.wav,Natural ambient noise,1
Natural ambient noise/81__25_09_13_H3_corriente_seg7.wav,Natural ambient noise,2
Natural ambient noise/81__25_09_13_H3_corriente_seg8.wav,Natural ambient noise,3
Natural ambient noise/81__25_09_13_H3_corriente_seg9.wav,Natural ambient noise,4
Natural ambient noise/81__25_09_13_H3_corriente_seg11.wav,Natural ambient noise,1
Natural ambient noise/81__25_09_13_H3_corriente_seg12.wav,Natural ambient noise,2
Natural ambient noise/81__25_09_13_H3_corriente_seg13.wav,Natural ambient noise,3
Natural ambient noise/81__25_09_13_H3_corriente_seg14.wav,Natural ambient noise,4
Natural ambient noise/81__25_09_13_H3_corriente_seg16.wav,Natural ambient noise,1
Natural ambient noise/81__25_09_13_H3_corriente_seg17.wav,Natural ambient noise,2
Natural ambient noise/81__25_09_13_H3_corriente_seg18.wav,Natural ambient noise,3
Natural ambient noise/81__25_09_13_H3_corriente_seg21.wav,Natural ambient noise,1
Natural ambient noise/81__25_09_13_H3_corriente_seg22.wav,Natural ambient noise,2
Natural ambient noise/81__25_09_13_H3_corriente_seg23.wav,Natural ambient noise,3
Natural ambient noise/81__25_09_13_H3_corriente_seg24.wav,Natural ambient noise,4
Natural ambient noise/82__27_09_13_H3_lluvia_seg1.wav,Natural ambient noise,1
Natural ambient noise/82__27_09_13_H3_lluvia_seg2.wav,Natural ambient noise,2
Natural ambient noise/82__27_09_13_H3_lluvia_seg3.wav,Natural ambient noise,3
Natural ambient noise/82__27_09_13_H3_lluvia_seg4.wav,Natural ambient noise,4
Natural ambient noise/82__27_09_13_H3_lluvia_seg6.wav,Natural ambient noise,1
Natural ambient noise/82__27_09_13_H3_lluvia_seg7.wav,Natural ambient noise,2
Natural ambient noise/82__27_09_13_H3_lluvia_seg8.wav,Natural ambient noise,3
Natural ambient noise/82__27_09_13_H3_lluvia_seg9.wav,Natural ambient noise,4
Natural ambient noise/82__27_09_13_H3_lluvia_seg11.wav,Natural ambient noise,1
Natural ambient noise/82__27_09_13_H3_lluvia_seg12.wav,Natural ambient noise,2
Natural ambient noise/82__27_09_13_H3_lluvia_seg13.wav,Natural ambient noise,3
Natural ambient noise/82__27_09_13_H3_lluvia_seg14.wav,Natural ambient noise,4
Natural ambient noise/82__27_09_13_H3_lluvia_seg16.wav,Natural ambient noise,1
Natural ambient noise/82__27_09_13_H3_lluvia_seg17.wav,Natural ambient noise,2
Natural ambient noise/82__27_09_13_H3_lluvia_seg18.wav,Natural ambient noise,3
Natural ambient noise/82__27_09_13_H3_lluvia_seg19.wav,Natural ambient noise,4
Natural ambient noise/82__27_09_13_H3_lluvia_seg21.wav,Natural ambient noise,1
Natural ambient noise/82__27_09_13_H3_lluvia_seg22.wav,Natural ambient noise,2
Natural ambient noise/82__27_09_13_H3_lluvia_seg23.wav,Natural ambient noise,3
Natural ambient noise/82__27_09_13_H3_lluvia_seg24.wav,Natural ambient noise,4
Natural ambient noise/83__27_09_13_H3_oleaje_seg1.wav,Natural ambient noise,1
Natural ambient noise/83__27_09_13_H3_oleaje_seg2.wav,Natural ambient noise,2
Natural ambient noise/83__27_09_13_H3_oleaje_seg3.wav,Natural ambient noise,3
Natural ambient noise/83__27_09_13_H3_oleaje_seg4.wav,Natural ambient noise,4
Natural ambient noise/83__27_09_13_H3_oleaje_seg6.wav,Natural ambient noise,1
Natural ambient noise/83__27_09_13_H3_oleaje_seg7.wav,Natural ambient noise,2
Natural ambient noise/83__27_09_13_H3_oleaje_seg8.wav,Natural ambient noise,3
Natural ambient noise/83__27_09_13_H3_oleaje_seg9.wav,Natural ambient noise,4
Natural ambient noise/83__27_09_13_H3_oleaje_seg11.wav,Natural ambient noise,1
Natural ambient noise/83__27_09_13_H3_oleaje_seg12.wav,Natural ambient noise,2
Natural ambient noise/83__27_09_13_H3_oleaje_seg13.wav,Natural ambient noise,3
Natural ambient noise/83__27_09_13_H3_oleaje_seg14.wav,Natural ambient noise,4
Natural ambient noise/83__27_09_13_H3_oleaje_seg16.wav,Natural ambient noise,1
Natural ambient noise/83__27_09_13_H3_oleaje_seg17.wav,Natural ambient noise,2
Natural ambient noise/83__27_09_13_H3_oleaje_seg18.wav,Natural ambient noise,3
Natural ambient noise/83__27_09_13_H3_oleaje_seg21.wav,Natural ambient noise,1
Natural ambient noise/83__27_09_13_H3_oleaje_seg22.wav,Natural ambient noise,2
Natural ambient noise/83__27_09_13_H3_oleaje_seg23.wav,Natural ambient noise,3
Natural ambient noise/83__27_09_13_H3_oleaje_seg24.wav,Natural ambient noise,4
Natural ambient noise/84__27_09_13_H3_viento_seg1.wav,Natural ambient noise,1
Natural ambient noise/84__27_09_13_H3_viento_seg2.wav,Natural ambient noise,2
Natural ambient noise/84__27_09_13_H3_viento_seg3.wav,Natural ambient noise,3
Natural ambient noise/84__27_09_13_H3_viento_seg4.wav,Natural ambient noise,4
Natural ambient noise/84__27_09_13_H3_viento_seg6.wav,Natural ambient noise,1
Natural ambient noise/84__27_09_13_H3_viento_seg7.wav,Natural ambient noise,2
Natural ambient noise/84__27_09_13_H3_viento_seg8.wav,Natural ambient noise,3
Natural ambient noise/84__27_09_13_H3_viento_seg9.wav,Natural ambient noise,4
Natural ambient noise/84__27_09_13_H3_viento_seg11.wav,Natural ambient noise,1
Natural ambient noise/84__27_09_13_H3_viento_seg12.wav,Natural ambient noise,2
Natural ambient noise/84__27_09_13_H3_viento_seg13.wav,Natural ambient noise,3
Natural ambient noise/84__27_09_13_H3_viento_seg14.wav,Natural ambient noise,4
Natural ambient noise/84__27_09_13_H3_viento_seg16.wav,Natural ambient noise,1
Natural ambient noise/84__27_09_13_H3_viento_seg17.wav,Natural ambient noise,2
Natural ambient noise/84__27_09_13_H3_viento_seg18.wav,Natural ambient noise,3
Natural ambient noise/84__27_09_13_H3_viento_seg21.wav,Natural ambient noise,1
Natural ambient noise/84__27_09_13_H3_viento_seg22.wav,Natural ambient noise,2
Natural ambient noise/84__27_09_13_H3_viento_seg24.wav,Natural ambient noise,4
Natural ambient noise/85__E__1L_seg1.wav,Natural ambient noise,1
Natural ambient noise/85__E__1L_seg2.wav,Natural ambient noise,2
Natural ambient noise/85__E__1L_seg3.wav,Natural ambient noise,3
Natural ambient noise/85__E__1L_seg4.wav,Natural ambient noise,4
Natural ambient noise/85__E__1L_seg6.wav,Natural ambient noise,1
Natural ambient noise/85__E__1L_seg7.wav,Natural ambient noise,2
Natural ambient noise/85__E__1L_seg8.wav,Natural ambient noise,3
Natural ambient noise/85__E__1L_seg9.wav,Natural ambient noise,4
Natural ambient noise/85__E__1L_seg11.wav,Natural ambient noise,1
Natural ambient noise/85__E__1L_seg12.wav,Natural ambient noise,2
Natural ambient noise/85__E__1L_seg13.wav,Natural ambient noise,3
Natural ambient noise/85__E__1L_seg14.wav,Natural ambient noise,4
Natural ambient noise/85__E__1L_seg16.wav,Natural ambient noise,1
Natural ambient noise/85__E__1L_seg17.wav,Natural ambient noise,2
Natural ambient noise/86__E__2M_seg1.wav,Natural ambient noise,1
Natural ambient noise/86__E__2M_seg2.wav,Natural ambient noise,2
Natural ambient noise/86__E__2M_seg3.wav,Natural ambient noise,3
Natural ambient noise/86__E__2M_seg4.wav,Natural ambient noise,4
Natural ambient noise/86__E__2M_seg6.wav,Natural ambient noise,1
Natural ambient noise/86__E__2M_seg7.wav,Natural ambient noise,2
Natural ambient noise/86__E__2M_seg8.wav,Natural ambient noise,3
Natural ambient noise/86__E__2M_seg9.wav,Natural ambient noise,4
Natural ambient noise/86__E__2M_seg11.wav,Natural ambient noise,1
Natural ambient noise/86__E__2M_seg12.wav,Natural ambient noise,2
Natural ambient noise/86__E__2M_seg13.wav,Natural ambient noise,3
Natural ambient noise/86__E__2M_seg14.wav,Natural ambient noise,4
Natural ambient noise/86__E__2M_seg16.wav,Natural ambient noise,1
Natural ambient noise/86__E__2M_seg17.wav,Natural ambient noise,2
Natural ambient noise/86__E__2M_seg18.wav,Natural ambient noise,3
Natural ambient noise/86__E__2M_seg19.wav,Natural ambient noise,4
Natural ambient noise/87__E__3H_seg1.wav,Natural ambient noise,1
Natural ambient noise/87__E__3H_seg2.wav,Natural ambient noise,2
Natural ambient noise/87__E__3H_seg3.wav,Natural ambient noise,3
Natural ambient noise/87__E__3H_seg4.wav,Natural ambient noise,4
Natural ambient noise/87__E__3H_seg6.wav,Natural ambient noise,1
Natural ambient noise/87__E__3H_seg7.wav,Natural ambient noise,2
Natural ambient noise/87__E__3H_seg8.wav,Natural ambient noise,3
Natural ambient noise/87__E__3H_seg9.wav,Natural ambient noise,4
Natural ambient noise/87__E__3H_seg11.wav,Natural ambient noise,1
Natural ambient noise/87__E__3H_seg12.wav,Natural ambient noise,2
Natural ambient noise/87__E__3H_seg13.wav,Natural ambient noise,3
Natural ambient noise/87__E__3H_seg14.wav,Natural ambient noise,4
Natural ambient noise/87__E__3H_seg17.wav,Natural ambient noise,2
Natural ambient noise/87__E__3H_seg18.wav,Natural ambient noise,3
Natural ambient noise/87__E__3H_seg19.wav,Natural ambient noise,4
Natural ambient noise/88__E__4L_seg1.wav,Natural ambient noise,1
Natural ambient noise/88__E__4L_seg2.wav,Natural ambient noise,2
Natural ambient noise/88__E__4L_seg3.wav,Natural ambient noise,3
Natural ambient noise/88__E__4L_seg4.wav,Natural ambient noise,4
Natural ambient noise/88__E__4L_seg6.wav,Natural ambient noise,1
Natural ambient noise/88__E__4L_seg7.wav,Natural ambient noise,2
Natural ambient noise/88__E__4L_seg8.wav,Natural ambient noise,3
Natural ambient noise/88__E__4L_seg9.wav,Natural ambient noise,4
Natural ambient noise/88__E__4L_seg11.wav,Natural ambient noise,1
Natural ambient noise/88__E__4L_seg12.wav,Natural ambient noise,2
Natural ambient noise/88__E__4L_seg13.wav,Natural ambient noise,3
Natural ambient noise/88__E__4L_seg16.wav,Natural ambient noise,1
Natural ambient noise/88__E__4L_seg17.wav,Natural ambient noise,2
Natural ambient noise/88__E__4L_seg18.wav,Natural ambient noise,3
Natural ambient noise/89__E__5M_seg1.wav,Natural ambient noise,1
Natural ambient noise/89__E__5M_seg2.wav,Natural ambient noise,2
Natural ambient noise/89__E__5M_seg3.wav,Natural ambient noise,3
Natural ambient noise/89__E__5M_seg4.wav,Natural ambient noise,4
Natural ambient noise/89__E__5M_seg6.wav,Natural ambient noise,1
Natural ambient noise/89__E__5M_seg7.wav,Natural ambient noise,2
Natural ambient noise/89__E__5M_seg8.wav,Natural ambient noise,3
Natural ambient noise/89__E__5M_seg9.wav,Natural ambient noise,4
Natural ambient noise/89__E__5M_seg11.wav,Natural ambient noise,1
Natural ambient noise/89__E__5M_seg12.wav,Natural ambient noise,2
Natural ambient noise/89__E__5M_seg13.wav,Natural ambient noise,3
Natural ambient noise/89__E__5M_seg14.wav,Natural ambient noise,4
Natural ambient noise/89__E__5M_seg16.wav,Natural ambient noise,1
Natural ambient noise/89__E__5M_seg18.wav,Natural ambient noise,3
Natural ambient noise/90__E__6H_seg1.wav,Natural ambient noise,1
Natural ambient noise/90__E__6H_seg2.wav,Natural ambient noise,2
Natural ambient noise/90__E__6H_seg3.wav,Natural ambient noise,3
Natural ambient noise/90__E__6H_seg4.wav,Natural ambient noise,4
Natural ambient noise/90__E__6H_seg6.wav,Natural ambient noise,1
Natural ambient noise/90__E__6H_seg8.wav,Natural ambient noise,3
Natural ambient noise/90__E__6H_seg9.wav,Natural ambient noise,4
Natural ambient noise/90__E__6H_seg11.wav,Natural ambient noise,1
Natural ambient noise/90__E__6H_seg12.wav,Natural ambient noise,2
Natural ambient noise/90__E__6H_seg13.wav,Natural ambient noise,3
Natural ambient noise/90__E__6H_seg14.wav,Natural ambient noise,4
Natural ambient noise/90__E__6H_seg16.wav,Natural ambient noise,1
Natural ambient noise/90__E__6H_seg17.wav,Natural ambient noise,2
Natural ambient noise/90__E__6H_seg18.wav,Natural ambient noise,3
Natural ambient noise/91__E__7H_N_seg1.wav,Natural ambient noise,1
Natural ambient noise/91__E__7H_N_seg2.wav,Natural ambient noise,2
Natural ambient noise/91__E__7H_N_seg3.wav,Natural ambient noise,3
Natural ambient noise/91__E__7H_N_seg4.wav,Natural ambient noise,4
Natural ambient noise/92__E__8H_N_seg1.wav,Natural ambient noise,1
Natural ambient noise/92__E__8H_N_seg2.wav,Natural ambient noise,2
Natural ambient noise/92__E__8H_N_seg3.wav,Natural ambient noise,3
Natural ambient noise/92__E__8H_N_seg4.wav,Natural ambient noise,4
Natural ambient noise/92__E__8H_N_seg6.wav,Natural ambient noise,1
Natural ambient noise/92__E__8H_N_seg7.wav,Natural ambient noise,2
Natural ambient noise/92__E__8H_N_seg8.wav,Natural ambient noise,3
Natural ambient noise/92__E__8H_N_seg9.wav,Natural ambient noise,4
Natural ambient noise/92__E__8H_N_seg11.wav,Natural ambient noise,1
Natural ambient noise/92__E__8H_N_seg13.wav,Natural ambient noise,3
