filename,category,fold,recording_id
Passengers/43__19_07_13_PirataDeCies_Llega_Interf_seg10.wav,Passengers,5,43__19_07_13_PirataDeCies_Llega_Interf
Passengers/53__23_07_13_H3_PirataSalvora_Llega1_seg1.wav,Passengers,1,53__23_07_13_H3_PirataSalvora_Llega1
Passengers/53__23_07_13_H3_PirataSalvora_Llega1_seg2.wav,Passengers,2,53__23_07_13_H3_PirataSalvora_Llega1
Passengers/53__23_07_13_H3_PirataSalvora_Llega1_seg3.wav,Passengers,3,53__23_07_13_H3_PirataSalvora_Llega1
Passengers/53__23_07_13_H3_PirataSalvora_Llega1_seg4.wav,Passengers,4,53__23_07_13_H3_PirataSalvora_Llega1
Passengers/53__23_07_13_H3_PirataSalvora_Llega1_seg5.wav,Passengers,5,53__23_07_13_H3_PirataSalvora_Llega1
Passengers/53__23_07_13_H3_PirataSalvora_Llega1_seg6.wav,Passengers,1,53__23_07_13_H3_PirataSalvora_Llega1
Passengers/53__23_07_13_H3_PirataSalvora_Llega1_seg7.wav,Passengers,2,53__23_07_13_H3_PirataSalvora_Llega1
Passengers/53__23_07_13_H3_PirataSalvora_Llega1_seg8.wav,Passengers,3,53__23_07_13_H3_PirataSalvora_Llega1
Passengers/53__23_07_13_H3_PirataSalvora_Llega1_seg9.wav,Passengers,4,53__23_07_13_H3_PirataSalvora_Llega1
Passengers/53__23_07_13_H3_PirataSalvora_Llega1_seg10.wav,Passengers,5,53__23_07_13_H3_PirataSalvora_Llega1
Passengers/53__23_07_13_H3_PirataSalvora_Llega1_seg11.wav,Passengers,1,53__23_07_13_H3_PirataSalvora_Llega1
Passengers/53__23_07_13_H3_PirataSalvora_Llega1_seg12.wav,Passengers,2,53__23_07_13_H3_PirataSalvora_Llega1
Passengers/53__23_07_13_H3_PirataSalvora_Llega1_seg13.wav,Passengers,3,53__23_07_13_H3_PirataSalvora_Llega1
Passengers/53__23_07_13_H3_PirataSalvora_Llega1_seg14.wav,Passengers,4,53__23_07_13_H3_PirataSalvora_Llega1
Passengers/53__23_07_13_H3_PirataSalvora_Llega1_seg15.wav,Passengers,5,53__23_07_13_H3_PirataSalvora_Llega1
Passengers/53__23_07_13_H3_PirataSalvora_Llega1_seg16.wav,Passengers,1,53__23_07_13_H3_PirataSalvora_Llega1
Passengers/53__23_07_13_H3_PirataSalvora_Llega1_seg17.wav,Passengers,2,53__23_07_13_H3_PirataSalvora_Llega1
Passengers/53__23_07_13_H3_PirataSalvora_Llega1_seg18.wav,Passengers,3,53__23_07_13_H3_PirataSalvora_Llega1
Passengers/53__23_07_13_H3_PirataSalvora_Llega1_seg19.wav,Passengers,4,53__23_07_13_H3_PirataSalvora_Llega1
Passengers/53__23_07_13_H3_PirataSalvora_Llega1_seg20.wav,Passengers,5,53__23_07_13_H3_PirataSalvora_Llega1
Passengers/53__23_07_13_H3_PirataSalvora_Llega1_seg21.wav,Passengers,1,53__23_07_13_H3_PirataSalvora_Llega1
Passengers/53__23_07_13_H3_PirataSalvora_Llega1_seg22.wav,Passengers,2,53__23_07_13_H3_PirataSalvora_Llega1
Passengers/53__23_07_13_H3_PirataSalvora_Llega1_seg23.wav,Passengers,3,53__23_07_13_H3_PirataSalvora_Llega1
Passengers/53__23_07_13_H3_PirataSalvora_Llega1_seg24.wav,Passengers,4,53__23_07_13_H3_PirataSalvora_Llega1
Passengers/53__23_07_13_H3_PirataSalvora_Llega1_seg25.wav,Passengers,5,53__23_07_13_H3_PirataSalvora_Llega1
Passengers/53__23_07_13_H3_PirataSalvora_Llega1_seg26.wav,Passengers,1,53__23_07_13_H3_PirataSalvora_Llega1
Passengers/53__23_07_13_H3_PirataSalvora_Llega1_seg27.wav,Passengers,2,53__23_07_13_H3_PirataSalvora_Llega1
Passengers/53__23_07_13_H3_PirataSalvora_Llega1_seg28.wav,Passengers,3,53__23_07_13_H3_PirataSalvora_Llega1
Passengers/53__23_07_13_H3_PirataSalvora_Llega1_seg29.wav,Passengers,4,53__23_07_13_H3_PirataSalvora_Llega1
Passengers/53__23_07_13_H3_PirataSalvora_Llega1_seg30.wav,Passengers,5,53__23_07_13_H3_PirataSalvora_Llega1
Passengers/53__23_07_13_H3_PirataSalvora_Llega1_seg31.wav,Passengers,1,53__23_07_13_H3_PirataSalvora_Llega1
Passengers/53__23_07_13_H3_PirataSalvora_Llega1_seg32.wav,Passengers,2,53__23_07_13_H3_PirataSalvora_Llega1
Passengers/55__23_07_13_H3_PirataSalvora_SALE2_seg1.wav,Passengers,1,55__23_07_13_H3_PirataSalvora_SALE2
Passengers/55__23_07_13_H3_PirataSalvora_SALE2_seg2.wav,Passengers,2,55__23_07_13_H3_PirataSalvora_SALE2
Passengers/55__23_07_13_H3_PirataSalvora_SALE2_seg3.wav,Passengers,3,55__23_07_13_H3_PirataSalvora_SALE2
Passengers/55__23_07_13_H3_PirataSalvora_SALE2_seg4.wav,Passengers,4,55__23_07_13_H3_PirataSalvora_SALE2
Passengers/55__23_07_13_H3_PirataSalvora_SALE2_seg5.wav,Passengers,5,55__23_07_13_H3_PirataSalvora_SALE2
Passengers/55__23_07_13_H3_PirataSalvora_SALE2_seg6.wav,Passengers,1,55__23_07_13_H3_PirataSalvora_SALE2
Passengers/55__23_07_13_H3_PirataSalvora_SALE2_seg7.wav,Passengers,2,55__23_07_13_H3_PirataSalvora_SALE2
Passengers/55__23_07_13_H3_PirataSalvora_SALE2_seg8.wav,Passengers,3,55__23_07_13_H3_PirataSalvora_SALE2
Passengers/55__23_07_13_H3_PirataSalvora_SALE2_seg9.wav,Passengers,4,55__23_07_13_H3_PirataSalvora_SALE2
Passengers/55__23_07_13_H3_PirataSalvora_SALE2_seg10.wav,Passengers,5,55__23_07_13_H3_PirataSalvora_SALE2
Passengers/55__23_07_13_H3_PirataSalvora_SALE2_seg11.wav,Passengers,1,55__23_07_13_H3_PirataSalvora_SALE2
Passengers/55__23_07_13_H3_PirataSalvora_SALE2_seg12.wav,Passengers,2,55__23_07_13_H3_PirataSalvora_SALE2
Passengers/55__23_07_13_H3_PirataSalvora_SALE2_seg13.wav,Passengers,3,55__23_07_13_H3_PirataSalvora_SALE2
Passengers/55__23_07_13_H3_PirataSalvora_SALE2_seg14.wav,Passengers,4,55__23_07_13_H3_PirataSalvora_SALE2
Passengers/55__23_07_13_H3_PirataSalvora_SALE2_seg15.wav,Passengers,5,55__23_07_13_H3_PirataSalvora_SALE2
Passengers/55__23_07_13_H3_PirataSalvora_SALE2_seg16.wav,Passengers,1,55__23_07_13_H3_PirataSalvora_SALE2
Passengers/55__23_07_13_H3_PirataSalvora_SALE2_seg17.wav,Passengers,2,55__23_07_13_H3_PirataSalvora_SALE2
Passengers/55__23_07_13_H3_PirataSalvora_SALE2_seg18.wav,Passengers,3,55__23_07_13_H3_PirataSalvora_SALE2
Passengers/55__23_07_13_H3_PirataSalvora_SALE2_seg19.wav,Passengers,4,55__23_07_13_H3_PirataSalvora_SALE2
Passengers/55__23_07_13_H3_PirataSalvora_SALE2_seg20.wav,Passengers,5,55__23_07_13_H3_PirataSalvora_SALE2
Passengers/55__23_07_13_H3_PirataSalvora_SALE2_seg21.wav,Passengers,1,55__23_07_13_H3_PirataSalvora_SALE2
Passengers/55__23_07_13_H3_PirataSalvora_SALE2_seg22.wav,Passengers,2,55__23_07_13_H3_PirataSalvora_SALE2
Passengers/55__23_07_13_H3_PirataSalvora_SALE2_seg23.wav,Passengers,3,55__23_07_13_H3_PirataSalvora_SALE2
Passengers/55__23_07_13_H3_PirataSalvora_SALE2_seg24.wav,Passengers,4,55__23_07_13_H3_PirataSalvora_SALE2
Passengers/55__23_07_13_H3_PirataSalvora_SALE2_seg25.wav,Passengers,5,55__23_07_13_H3_PirataSalvora_SALE2
Passengers/55__23_07_13_H3_PirataSalvora_SALE2_seg26.wav,Passengers,1,55__23_07_13_H3_PirataSalvora_SALE2
Passengers/55__23_07_13_H3_PirataSalvora_SALE2_seg27.wav,Passengers,2,55__23_07_13_H3_PirataSalvora_SALE2
Passengers/55__23_07_13_H3_PirataSalvora_SALE2_seg28.wav,Passengers,3,55__23_07_13_H3_PirataSalvora_SALE2
Passengers/55__23_07_13_H3_PirataSalvora_SALE2_seg29.wav,Passengers,4,55__23_07_13_H3_PirataSalvora_SALE2
Passengers/55__23_07_13_H3_PirataSalvora_SALE2_seg30.wav,Passengers,5,55__23_07_13_H3_PirataSalvora_SALE2
Passengers/55__23_07_13_H3_PirataSalvora_SALE2_seg31.wav,Passengers,1,55__23_07_13_H3_PirataSalvora_SALE2
Passengers/55__23_07_13_H3_PirataSalvora_SALE2_seg32.wav,Passengers,2,55__23_07_13_H3_PirataSalvora_SALE2
Passengers/55__23_07_13_H3_PirataSalvora_SALE2_seg33.wav,Passengers,3,55__23_07_13_H3_PirataSalvora_SALE2
Passengers/55__23_07_13_H3_PirataSalvora_SALE2_seg34.wav,Passengers,4,55__23_07_13_H3_PirataSalvora_SALE2
Passengers/55__23_07_13_H3_PirataSalvora_SALE2_seg35.wav,Passengers,5,55__23_07_13_H3_PirataSalvora_SALE2
Passengers/59__23_07_13_H2_MarDeMouro_seg1.wav,Passengers,1,59__23_07_13_H2_MarDeMouro
Passengers/59__23_07_13_H2_MarDeMouro_seg2.wav,Passengers,2,59__23_07_13_H2_MarDeMouro
Passengers/59__23_07_13_H2_MarDeMouro_seg3.wav,Passengers,3,59__23_07_13_H2_MarDeMouro
Passengers/59__23_07_13_H2_MarDeMouro_seg4.wav,Passengers,4,59__23_07_13_H2_MarDeMouro
Passengers/59__23_07_13_H2_MarDeMouro_seg5.wav,Passengers,5,59__23_07_13_H2_MarDeMouro
Passengers/59__23_07_13_H2_MarDeMouro_seg6.wav,Passengers,1,59__23_07_13_H2_MarDeMouro
Passengers/59__23_07_13_H2_MarDeMouro_seg7.wav,Passengers,2,59__23_07_13_H2_MarDeMouro
Passengers/59__23_07_13_H2_MarDeMouro_seg8.wav,Passengers,3,59__23_07_13_H2_MarDeMouro
Passengers/59__23_07_13_H2_MarDeMouro_seg9.wav,Passengers,4,59__23_07_13_H2_MarDeMouro
Passengers/59__23_07_13_H2_MarDeMouro_seg10.wav,Passengers,5,59__23_07_13_H2_MarDeMouro
Passengers/59__23_07_13_H2_MarDeMouro_seg11.wav,Passengers,1,59__23_07_13_H2_MarDeMouro
Passengers/59__23_07_13_H2_MarDeMouro_seg12.wav,Passengers,2,59__23_07_13_H2_MarDeMouro
Passengers/59__23_07_13_H2_MarDeMouro_seg13.wav,Passengers,3,59__23_07_13_H2_MarDeMouro
Passengers/59__23_07_13_H2_MarDeMouro_seg14.wav,Passengers,4,59__23_07_13_H2_MarDeMouro
Passengers/59__23_07_13_H2_MarDeMouro_seg15.wav,Passengers,5,59__23_07_13_H2_MarDeMouro
Passengers/59__23_07_13_H2_MarDeMouro_seg16.wav,Passengers,1,59__23_07_13_H2_MarDeMouro
Passengers/59__23_07_13_H2_MarDeMouro_seg17.wav,Passengers,2,59__23_07_13_H2_MarDeMouro
Passengers/59__23_07_13_H2_MarDeMouro_seg18.wav,Passengers,3,59__23_07_13_H2_MarDeMouro
Passengers/59__23_07_13_H2_MarDeMouro_seg19.wav,Passengers,4,59__23_07_13_H2_MarDeMouro
Passengers/59__23_07_13_H2_MarDeMouro_seg20.wav,Passengers,5,59__23_07_13_H2_MarDeMouro
Passengers/59__23_07_13_H2_MarDeMouro_seg21.wav,Passengers,1,59__23_07_13_H2_MarDeMouro
Passengers/59__23_07_13_H2_MarDeMouro_seg22.wav,Passengers,2,59__23_07_13_H2_MarDeMouro
Passengers/59__23_07_13_H2_MarDeMouro_seg23.wav,Passengers,3,59__23_07_13_H2_MarDeMouro
Passengers/59__23_07_13_H2_MarDeMouro_seg24.wav,Passengers,4,59__23_07_13_H2_MarDeMouro
Passengers/59__23_07_13_H2_MarDeMouro_seg25.wav,Passengers,5,59__23_07_13_H2_MarDeMouro
Passengers/59__23_07_13_H2_MarDeMouro_seg26.wav,Passengers,1,59__23_07_13_H2_MarDeMouro
Passengers/59__23_07_13_H2_MarDeMouro_seg27.wav,Passengers,2,59__23_07_13_H2_MarDeMouro
Passengers/59__23_07_13_H2_MarDeMouro_seg28.wav,Passengers,3,59__23_07_13_H2_MarDeMouro
Passengers/59__23_07_13_H2_MarDeMouro_seg29.wav,Passengers,4,59__23_07_13_H2_MarDeMouro
Passengers/59__23_07_13_H2_MarDeMouro_seg30.wav,Passengers,5,59__23_07_13_H2_MarDeMouro
Passengers/59__23_07_13_H2_MarDeMouro_seg31.wav,Passengers,1,59__23_07_13_H2_MarDeMouro
Passengers/59__23_07_13_H2_MarDeMouro_seg32.wav,Passengers,2,59__23_07_13_H2_MarDeMouro
Passengers/59__23_07_13_H2_MarDeMouro_seg33.wav,Passengers,3,59__23_07_13_H2_MarDeMouro
Passengers/59__23_07_13_H2_MarDeMouro_seg34.wav,Passengers,4,59__23_07_13_H2_MarDeMouro
Passengers/59__23_07_13_H2_MarDeMouro_seg35.wav,Passengers,5,59__23_07_13_H2_MarDeMouro
Passengers/59__23_07_13_H2_MarDeMouro_seg36.wav,Passengers,1,59__23_07_13_H2_MarDeMouro
Passengers/59__23_07_13_H2_MarDeMouro_seg37.wav,Passengers,2,59__23_07_13_H2_MarDeMouro
Passengers/59__23_07_13_H2_MarDeMouro_seg38.wav,Passengers,3,59__23_07_13_H2_MarDeMouro
Passengers/59__23_07_13_H2_MarDeMouro_seg39.wav,Passengers,4,59__23_07_13_H2_MarDeMouro
Passengers/59__23_07_13_H2_MarDeMouro_seg40.wav,Passengers,5,59__23_07_13_H2_MarDeMouro
Passengers/59__23_07_13_H2_MarDeMouro_seg41.wav,Passengers,1,59__23_07_13_H2_MarDeMouro
Passengers/59__23_07_13_H2_MarDeMouro_seg42.wav,Passengers,2,59__23_07_13_H2_MarDeMouro
Passengers/59__23_07_13_H2_MarDeMouro_seg43.wav,Passengers,3,59__23_07_13_H2_MarDeMouro
Passengers/59__23_07_13_H2_MarDeMouro_seg44.wav,Passengers,4,59__23_07_13_H2_MarDeMouro
Passengers/59__23_07_13_H2_MarDeMouro_seg45.wav,Passengers,5,59__23_07_13_H2_MarDeMouro
Passengers/59__23_07_13_H2_MarDeMouro_seg46.wav,Passengers,1,59__23_07_13_H2_MarDeMouro
Passengers/59__23_07_13_H2_MarDeMouro_seg47.wav,Passengers,2,59__23_07_13_H2_MarDeMouro
Passengers/59__23_07_13_H2_MarDeMouro_seg48.wav,Passengers,3,59__23_07_13_H2_MarDeMouro
Passengers/59__23_07_13_H2_MarDeMouro_seg49.wav,Passengers,4,59__23_07_13_H2_MarDeMouro
Passengers/59__23_07_13_H2_MarDeMouro_seg50.wav,Passengers,5,59__23_07_13_H2_MarDeMouro
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg1.wav,Passengers,1,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg2.wav,Passengers,2,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg3.wav,Passengers,3,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg4.wav,Passengers,4,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg5.wav,Passengers,5,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg6.wav,Passengers,1,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg7.wav,Passengers,2,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg8.wav,Passengers,3,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg9.wav,Passengers,4,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg10.wav,Passengers,5,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg11.wav,Passengers,1,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg12.wav,Passengers,2,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg13.wav,Passengers,3,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg14.wav,Passengers,4,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg15.wav,Passengers,5,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg16.wav,Passengers,1,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg17.wav,Passengers,2,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg18.wav,Passengers,3,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg19.wav,Passengers,4,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg20.wav,Passengers,5,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg21.wav,Passengers,1,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg22.wav,Passengers,2,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg23.wav,Passengers,3,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg24.wav,Passengers,4,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg25.wav,Passengers,5,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg26.wav,Passengers,1,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg27.wav,Passengers,2,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg28.wav,Passengers,3,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg29.wav,Passengers,4,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg30.wav,Passengers,5,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg31.wav,Passengers,1,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg32.wav,Passengers,2,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg33.wav,Passengers,3,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg34.wav,Passengers,4,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg35.wav,Passengers,5,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg36.wav,Passengers,1,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg37.wav,Passengers,2,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg38.wav,Passengers,3,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg39.wav,Passengers,4,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg40.wav,Passengers,5,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg41.wav,Passengers,1,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg42.wav,Passengers,2,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg43.wav,Passengers,3,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg44.wav,Passengers,4,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg45.wav,Passengers,5,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg46.wav,Passengers,1,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg47.wav,Passengers,2,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg48.wav,Passengers,3,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg49.wav,Passengers,4,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg50.wav,Passengers,5,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg51.wav,Passengers,1,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg52.wav,Passengers,2,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg53.wav,Passengers,3,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg54.wav,Passengers,4,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg55.wav,Passengers,5,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg56.wav,Passengers,1,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg57.wav,Passengers,2,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg58.wav,Passengers,3,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg59.wav,Passengers,4,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg60.wav,Passengers,5,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg61.wav,Passengers,1,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg62.wav,Passengers,2,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg63.wav,Passengers,3,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg64.wav,Passengers,4,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg65.wav,Passengers,5,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg66.wav,Passengers,1,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg67.wav,Passengers,2,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg68.wav,Passengers,3,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/60__23_07_13_H3_MarDeCangas_LLEGA_seg69.wav,Passengers,4,60__23_07_13_H3_MarDeCangas_LLEGA
Passengers/61__23_07_13_H3_MarDeCangas_SALE-2_seg1.wav,Passengers,1,61__23_07_13_H3_MarDeCangas_SALE-2
Passengers/61__23_07_13_H3_MarDeCangas_SALE-2_seg2.wav,Passengers,2,61__23_07_13_H3_MarDeCangas_SALE-2
Passengers/61__23_07_13_H3_MarDeCangas_SALE-2_seg3.wav,Passengers,3,61__23_07_13_H3_MarDeCangas_SALE-2
Passengers/61__23_07_13_H3_MarDeCangas_SALE-2_seg4.wav,Passengers,4,61__23_07_13_H3_MarDeCangas_SALE-2
Passengers/61__23_07_13_H3_MarDeCangas_SALE-2_seg5.wav,Passengers,5,61__23_07_13_H3_MarDeCangas_SALE-2
Passengers/61__23_07_13_H3_MarDeCangas_SALE-2_seg6.wav,Passengers,1,61__23_07_13_H3_MarDeCangas_SALE-2
Passengers/61__23_07_13_H3_MarDeCangas_SALE-2_seg7.wav,Passengers,2,61__23_07_13_H3_MarDeCangas_SALE-2
Passengers/61__23_07_13_H3_MarDeCangas_SALE-2_seg8.wav,Passengers,3,61__23_07_13_H3_MarDeCangas_SALE-2
Passengers/61__23_07_13_H3_MarDeCangas_SALE-2_seg9.wav,Passengers,4,61__23_07_13_H3_MarDeCangas_SALE-2
Passengers/61__23_07_13_H3_MarDeCangas_SALE-2_seg10.wav,Passengers,5,61__23_07_13_H3_MarDeCangas_SALE-2
Passengers/61__23_07_13_H3_MarDeCangas_SALE-2_seg11.wav,Passengers,1,61__23_07_13_H3_MarDeCangas_SALE-2
Passengers/61__23_07_13_H3_MarDeCangas_SALE-2_seg12.wav,Passengers,2,61__23_07_13_H3_MarDeCangas_SALE-2
Passengers/61__23_07_13_H3_MarDeCangas_SALE-2_seg13.wav,Passengers,3,61__23_07_13_H3_MarDeCangas_SALE-2
Passengers/61__23_07_13_H3_MarDeCangas_SALE-2_seg14.wav,Passengers,4,61__23_07_13_H3_MarDeCangas_SALE-2
Passengers/61__23_07_13_H3_MarDeCangas_SALE-2_seg15.wav,Passengers,5,61__23_07_13_H3_MarDeCangas_SALE-2
Passengers/61__23_07_13_H3_MarDeCangas_SALE-2_seg16.wav,Passengers,1,61__23_07_13_H3_MarDeCangas_SALE-2
Passengers/61__23_07_13_H3_MarDeCangas_SALE-2_seg17.wav,Passengers,2,61__23_07_13_H3_MarDeCangas_SALE-2
Passengers/61__23_07_13_H3_MarDeCangas_SALE-2_seg18.wav,Passengers,3,61__23_07_13_H3_MarDeCangas_SALE-2
Passengers/61__23_07_13_H3_MarDeCangas_SALE-2_seg19.wav,Passengers,4,61__23_07_13_H3_MarDeCangas_SALE-2
Passengers/61__23_07_13_H3_MarDeCangas_SALE-2_seg20.wav,Passengers,5,61__23_07_13_H3_MarDeCangas_SALE-2
Passengers/61__23_07_13_H3_MarDeCangas_SALE-2_seg21.wav,Passengers,1,61__23_07_13_H3_MarDeCangas_SALE-2
Passengers/61__23_07_13_H3_MarDeCangas_SALE-2_seg22.wav,Passengers,2,61__23_07_13_H3_MarDeCangas_SALE-2
Passengers/61__23_07_13_H3_MarDeCangas_SALE-2_seg23.wav,Passengers,3,61__23_07_13_H3_MarDeCangas_SALE-2
Passengers/61__23_07_13_H3_MarDeCangas_SALE-2_seg24.wav,Passengers,4,61__23_07_13_H3_MarDeCangas_SALE-2
Passengers/61__23_07_13_H3_MarDeCangas_SALE-2_seg25.wav,Passengers,5,61__23_07_13_H3_MarDeCangas_SALE-2
Passengers/61__23_07_13_H3_MarDeCangas_SALE-2_seg26.wav,Passengers,1,61__23_07_13_H3_MarDeCangas_SALE-2
